Single Write,KeyType:long long,KeySize:64bits,ValueType:string,ValueSize:1000000Bytes
Min,Max,Avg,Count
10139,3.51766e+06,21481.3,1000
20831
11202
1.13554e+06
12424
10793
12989
13276
11660
12980
10788
13776
12530
11659
10361
10880
10214
10307
10190
11395
12447
11990
12515
10948
13154
11848
11430
10281
21660
13409
14024
14602
11579
10199
11401
10388
10404
16588
10476
10260
12191
11131
11237
11964
12497
11161
11680
10448
10404
10312
10689
10466
10509
12575
12429
11802
11019
11775
12040
11569
11425
11312
12839
12289
11922
11298
10365
10826
12619
13217
11314
12929
11908
10477
12479
13254
11487
11059
12269
12217
12068
11329
11863
10700
10484
10943
10986
12805
12119
11365
11267
11420
11418
11189
10683
10736
10972
12498
12222
12269
12145
12058
12725
11094
11162
12559
11546
10869
1.24192e+06
29067
11074
10705
10890
11038
10466
10273
10739
10448
17659
10486
10464
10440
10414
10379
10349
10322
10281
10686
10538
14381
11376
11641
11328
10633
12191
11545
11472
10664
11060
12146
11024
11224
13884
13763
12855
11496
11031
11108
10785
10463
10219
10510
10863
10814
10853
10797
10725
10950
10692
10692
10376
10893
10676
10482
10636
10488
10598
10510
10624
10533
10581
10531
10488
10641
10946
10997
10903
10792
10675
10809
10684
10692
10617
10662
10752
10790
10682
11598
10831
11238
10731
11628
11537
11344
11289
13484
12459
13234
12735
11410
12049
12475
12752
14658
16833
23370
16188
12708
13292
11586
13373
11985
12108
12589
11048
11178
11600
13078
11888
11463
12475
12410
12670
11666
10929
11237
11174
11738
12714
12841
12747
12583
12367
13050
13048
13168
13463
13297
13188
13338
12685
1.33808e+06
19085
10858
10814
10977
11624
10932
10653
10629
10598
10718
10573
11071
11058
11013
11002
10695
10787
11133
11289
11001
10973
10718
10957
10831
11225
11085
10995
11007
10674
10546
10529
10960
10758
10909
10753
10642
15291
10915
10854
11035
10932
10789
11158
10902
10870
10750
10626
10513
10521
10503
10821
10639
10697
10653
10692
10523
10714
10990
12305
10868
10884
10828
10785
10446
10719
10392
10533
10456
10466
10705
10417
10468
10668
10645
10431
10491
10537
10620
10657
11048
11063
11167
11304
11158
11252
11045
10932
10797
10983
11077
11490
11422
11198
10979
10744
10711
11387
10676
10516
10443
10355
10567
10259
10345
10689
10720
10866
10451
10557
10973
10660
11048
11557
13856
12362
11694
11766
11895
22353
14878
13570
11774
12773
14538
14262
12016
12208
14066
13598
11595
11720
13039
12253
11761
11440
11788
11800
11565
11263
11574
11731
11859
11295
11244
11277
11211
11419
11571
11367
11374
11308
12634
12413
11350
11258
11296
11296
11205
11399
11410
11499
11444
11308
11292
452620
12155
13892
13179
12607
12635
12953
12576
12333
10843
10754
10834
10674
10682
10496
10562
10610
10545
10532
10428
10393
10694
10576
10589
10558
10502
10465
10382
10326
10304
10238
10469
10530
10617
10494
10376
10470
10346
10545
12796
11853
10437
10341
10447
10541
10432
10465
10436
10467
10326
10487
10447
10509
10514
10520
10388
10368
13475
10305
10285
10361
10239
10462
10638
10762
10917
10987
10943
10624
10566
10548
10360
10337
10270
10404
25085
10561
11141
10706
10875
11035
10745
10612
10692
10519
10521
10462
10503
10577
10427
10463
10401
10717
10471
10503
10777
10412
10465
10412
10408
10339
10481
10431
10319
10398
10351
10377
10225
10630
10785
10779
10767
10527
10440
10441
10418
10308
10598
10359
10271
10237
10152
10282
10386
10380
10335
10168
10243
10291
10271
10258
10167
10284
10196
10196
10227
10178
10163
10200
10200
10188
10198
10145
10246
10178
10173
10209
10382
10206
10184
10240
10313
10194
10148
10162
10265
10834
10702
10592
10860
10606
10689
10852
10730
10603
10646
10574
10548
10766
11672
11243
11303
11182
11246
11498
11589
11699
12175
11591
11828
11476
11695
12148
12131
11939
12025
11424
11632
11561
12307
11751
12291
11812
12066
11596
11701
11803
12164
11714
11506
11231
11573
11823
12008
11453
11497
11350
2.38904e+06
23018
16585
11026
14385
17047
13183
11263
10826
10662
10629
10528
10552
10666
10553
10596
10477
10534
10412
10568
10495
10553
10576
10546
10455
10640
10345
10995
10551
10521
11063
10585
17323
10677
11182
10897
11749
12243
11100
11399
11924
10964
22522
11154
10869
10730
10819
10845
10663
10566
10739
10779
10744
10714
11267
11404
13195
12522
11328
10933
13850
12432
12288
14157
11072
10734
10960
10435
10769
10683
10674
10447
10518
10485
10427
10425
10420
10461
10566
10338
10489
10723
10666
10638
10775
11284
10896
11051
10784
10819
11069
10705
10466
10422
10328
10373
10470
10903
10802
10447
10434
10361
10316
10498
10555
10565
10617
10530
10744
10677
11159
10580
10740
10838
10788
11247
10989
10941
10891
12022
10854
10550
10527
10488
10456
10730
10519
10494
10595
10508
10430
10491
10415
10596
11433
10670
10842
10582
10939
10665
10565
10589
10671
10421
10743
10615
10631
11500
10470
10450
11002
10298
10765
10325
10139
10212
10678
11825
10991
11283
11991
10528
10704
11279
11295
10679
11021
11568
11114
10581
11316
11129
11574
11893
10945
11296
12022
11319
10576
11345
11726
11108
11124
10767
11378
10640
10434
11772
10462
10533
10469
10535
10831
10847
10623
10636
10290
10311
11994
10276
10291
10260
10184
10248
10482
10263
10340
10390
40419
15964
14787
15111
12388
11896
11891
19162
12598
12257
12155
11867
11775
11518
11387
11344
22097
12472
11864
12345
12932
12913
12362
12092
22783
12761
13850
15217
12827
12100
12327
13006
13273
12975
11522
11028
11205
11812
11929
12091
12296
11738
11074
11074
11632
11389
11066
11222
11482
11359
3.51766e+06
21148
12438
12592
26000
10693
12473
12046
11310
10240
12829
14750
13076
14294
14967
13418
12564
14996
11583
15880
14716
12643
11103
12063
12375
12076
10773
11254
12042
11196
10810
11531
12603
11044
11087
10313
10440
10194
10272
12139
11472
11314
12168
11896
12441
12355
12168
12614
12318
11239
12116
11355
11619
11449
11567
11722
10584
11413
11129
10251
11940
11740
11721
11645
11651
11894
12370
11847
12071
12087
12066
11893
12024
11656
11809
12015
11902
11472
11344
11361
11560
11349
11241
11440
11317
11308
11498
11227
11399
11290
11463
12109
10611
11274
10377
10933
10974
11859
11826
10760
11056
11663
11204
11765
11175
11109
10854
10439
11260
11057
10291
11524
10476
10890
11088
10535
11000
11787
11252
10404
11171
11640
10744
10691
10778
10656
10223
10457
10912
10588
